Type,Sender ID,Destination ID,Value,Comment
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it778_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it778_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it778_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it778_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it782_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it782_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it780_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it780_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it784_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
delivery_notify,chain_agent4,broker,"{'package_id': 'p_it786_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it784_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
delivery_accepted,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it786_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it788_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it788_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it788_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it788_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it788_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it788_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it792_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it792_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'package_id': 'p_it790_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it790_0', 'pos': <src.utils.position.Position object at 0x11b29cbb0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it794_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it794_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
delivery_notify,chain_agent3,broker,"{'package_id': 'p_it796_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
delivery_accepted,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it796_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent7,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
delivery_notify,chain_agent4,broker,"{'package_id': 'p_it798_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
delivery_accepted,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it798_0'}",Message to agent:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it802_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it802_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
delivery_accepted,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it800_0'}",Message to agent:
delivery_notify,chain_agent1,broker,"{'package_id': 'p_it800_0', 'pos': <src.utils.position.Position object at 0x1046f3e20>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
pickup_request,broker,roaming_agent6,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
delivery_accepted,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3df0>, 'package_id': 'p_it804_0'}",Message to agent:
delivery_notify,chain_agent2,broker,"{'package_id': 'p_it804_0', 'pos': <src.utils.position.Position object at 0x1046f3df0>, 'grid': <mesa.space.MultiGrid object at 0x11b2ba3a0>}",Message to broker:
pickup_request,broker,chain_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,chain_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,chain_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent0,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent1,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent2,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent3,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent4,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
pickup_request,broker,roaming_agent5,"{'pos': <src.utils.position.Position object at 0x1046f3e20>, 'package_id': 'p_it806_0'}",Message to agent:
